child_id,parent_id
67462,67082
67463,67082
67464,67082
67465,67082
67466,67083
67467,67083
67468,67083
67469,67083
67470,67083
67471,67083
67472,67083
67473,67083
67474,67083
67475,67083
67476,67083
67477,67083
67478,67083
67479,67083
67480,67083
67481,67083
67482,67084
67483,67084
67484,67084
67485,67084
67486,67084
67487,67084
67488,67084
67489,67084
67490,67084
67491,67084
67492,67084
67493,67084
67494,67084
67495,67084
67496,67084
67497,67084
67498,67085
67499,67085
67500,67085
67501,67085
67502,67085
67503,67085
67504,67085
67505,67085
67506,67085
67507,67085
67508,67085
67509,67085
67510,67085
67511,67085
67512,67085
67513,67085
67514,67086
67515,67086
67516,67086
67517,67086
67518,67086
67519,67086
67520,67086
67521,67086
67522,67086
67523,67086
67524,67086
67525,67086
67526,67086
67527,67086
67528,67086
67529,67086
67530,67087
67531,67087
67532,67087
67533,67087
67534,67087
67535,67087
67536,67087
67537,67087
67538,67087
67539,67087
67540,67087
67541,67087
67542,67087
67543,67087
67544,67087
67545,67087
67546,67088
67547,67088
67548,67088
67549,67088
67550,67088
67551,67088
67552,67088
67553,67088
67554,67088
67555,67088
67556,67088
67557,67088
67558,67088
67559,67088
67560,67088
67561,67088
67562,67089
67563,67089
67564,67089
67565,67089
67566,67089
67567,67089
67568,67089
67569,67089
67570,67089
67571,67089
67572,67089
67573,67089
67574,67089
67575,67089
67576,67089
67577,67089
67578,67090
67579,67090
67580,67090
67581,67090
67582,67090
67583,67090
67584,67090
67585,67090
67586,67090
67587,67090
67588,67090
67589,67090
67590,67090
67591,67090
67592,67090
67593,67090
67594,67060
67595,67060
67596,67060
67597,67060
67598,67060
67599,67060
67600,67060
67601,67060
67602,67060
67603,67060
67604,67060
67605,67060
67606,67060
67607,67060
67608,67060
67609,67060
67610,67060
67611,67060
67612,67060
67613,67060
67614,67060
67615,67060
67616,67060
67617,67060
67618,67060
67619,67060
67620,67060
67621,67060
67622,67060
67623,67060
67624,67060
67625,67060
67626,67060
67627,67060
67628,67060
67629,67060
67630,67060
67631,67060
67632,67060
67633,67060
67634,67060
67635,67060
67636,67060
67637,67060
67638,67060
67639,67060
67640,67060
67641,67060
67642,67060
67643,67060
67644,67060
67645,67060
67646,67060
67647,67060
67648,67060
67649,67060
67650,67060
67651,67060
67652,67060
67653,67060
67654,67060
67655,67060
67656,67060
67657,67060
67658,67060
67659,67060
67660,67060
67661,67060
67662,67060
67663,67060
67664,67060
67665,67060
67666,67060
67667,67060
67668,67060
67669,67060
67670,67060
67671,67060
67672,67060
67673,67060
67674,67060
67675,67060
67676,67060
67677,67060
67678,67060
67679,67060
67680,67060
67681,67060
67682,67060
67683,67060
67684,67060
67685,67061
67686,67061
67687,67061
67688,67061
67689,67061
67690,67061
67691,67061
67692,67061
67693,67061
67694,67061
67695,67061
67696,67061
67697,67060
67698,67060
67699,67060
67700,67060
67701,67061
67702,67061
67703,67061
67704,67061
67705,67061
67706,67061
67707,67061
67708,67061
67709,67061
67710,67061
67711,67061
67712,67061
67713,67061
67714,67061
67715,67061
67716,67061
67717,67061
67718,67061
67719,67061
67720,67061
67721,67061
67722,67061
67723,67061
67724,67061
67725,67061
67726,67061
67727,67061
67728,67061
67729,67061
67730,67061
67731,67061
67732,67061
67733,67061
67734,67061
67735,67061
67736,67061
67737,67061
67738,67061
67739,67061
67740,67061
67741,67061
67742,67061
67743,67061
67744,67061
67745,67061
67746,67061
67747,67061
67748,67061
67749,67061
67750,67061
67751,67061
67752,67061
67753,67061
67754,67061
67755,67061
67756,67061
67757,67061
67758,67061
67759,67061
67760,67061
67761,67061
