asset_id,provider,signal_name,provider_signal_path
83155,isotrol,Trk_Inclin_SetPoint,MOR.M0049.Trk_Inclin_SetPoint_5M
83155,isotrol,Trk_Inclin,MOR.M0049.Trk_Inclin_5M
83156,isotrol,Trk_Inclin_SetPoint,MOR.M0050.Trk_Inclin_SetPoint_5M
83156,isotrol,Trk_Inclin,MOR.M0050.Trk_Inclin_5M
83157,isotrol,Trk_Inclin_SetPoint,MOR.M0051.Trk_Inclin_SetPoint_5M
83157,isotrol,Trk_Inclin,MOR.M0051.Trk_Inclin_5M
83158,isotrol,Trk_Inclin_SetPoint,MOR.M0052.Trk_Inclin_SetPoint_5M
83158,isotrol,Trk_Inclin,MOR.M0052.Trk_Inclin_5M
83159,isotrol,Trk_Inclin,MOR.M0053.Trk_Inclin_5M
83159,isotrol,Trk_Inclin_SetPoint,MOR.M0053.Trk_Inclin_SetPoint_5M
83160,isotrol,Trk_Inclin_SetPoint,MOR.M0054.Trk_Inclin_SetPoint_5M
83160,isotrol,Trk_Inclin,MOR.M0054.Trk_Inclin_5M
83161,isotrol,Trk_Inclin,MOR.M0055.Trk_Inclin_5M
83161,isotrol,Trk_Inclin_SetPoint,MOR.M0055.Trk_Inclin_SetPoint_5M
83162,isotrol,Trk_Inclin,MOR.M0056.Trk_Inclin_5M
83162,isotrol,Trk_Inclin_SetPoint,MOR.M0056.Trk_Inclin_SetPoint_5M
83163,isotrol,Trk_Inclin_SetPoint,MOR.M0057.Trk_Inclin_SetPoint_5M
83163,isotrol,Trk_Inclin,MOR.M0057.Trk_Inclin_5M
83164,isotrol,Trk_Inclin_SetPoint,MOR.M0058.Trk_Inclin_SetPoint_5M
83164,isotrol,Trk_Inclin,MOR.M0058.Trk_Inclin_5M
83165,isotrol,Trk_Inclin_SetPoint,MOR.M0059.Trk_Inclin_SetPoint_5M
83165,isotrol,Trk_Inclin,MOR.M0059.Trk_Inclin_5M
83166,isotrol,Trk_Inclin_SetPoint,MOR.M0060.Trk_Inclin_SetPoint_5M
83166,isotrol,Trk_Inclin,MOR.M0060.Trk_Inclin_5M
83167,isotrol,Trk_Inclin_SetPoint,MOR.M0061.Trk_Inclin_SetPoint_5M
83167,isotrol,Trk_Inclin,MOR.M0061.Trk_Inclin_5M
83168,isotrol,Trk_Inclin,MOR.M0062.Trk_Inclin_5M
