asset_id,provider,signal_name,provider_signal_path
62713,isotrol,Trk_Inclin,LSF.T0019.Trk_Inclin_5M
62714,isotrol,Trk_Inclin,LSF.T0020.Trk_Inclin_5M
62714,isotrol,Trk_Inclin_SetPoint,LSF.T0020.Trk_Inclin_SetPoint_5M
62715,isotrol,Trk_Inclin,LSF.T0021.Trk_Inclin_5M
62715,isotrol,Trk_Inclin_SetPoint,LSF.T0021.Trk_Inclin_SetPoint_5M
62716,isotrol,Trk_Inclin,LSF.T0022.Trk_Inclin_5M
62716,isotrol,Trk_Inclin_SetPoint,LSF.T0022.Trk_Inclin_SetPoint_5M
62717,isotrol,Trk_Inclin,LSF.T0023.Trk_Inclin_5M
62717,isotrol,Trk_Inclin_SetPoint,LSF.T0023.Trk_Inclin_SetPoint_5M
62718,isotrol,Trk_Inclin,LSF.T0024.Trk_Inclin_5M
62718,isotrol,Trk_Inclin_SetPoint,LSF.T0024.Trk_Inclin_SetPoint_5M
62719,isotrol,Trk_Inclin,LSF.T0025.Trk_Inclin_5M
62719,isotrol,Trk_Inclin_SetPoint,LSF.T0025.Trk_Inclin_SetPoint_5M
62720,isotrol,Trk_Inclin,LSF.T0026.Trk_Inclin_5M
62720,isotrol,Trk_Inclin_SetPoint,LSF.T0026.Trk_Inclin_SetPoint_5M
62721,isotrol,Trk_Inclin,LSF.T0027.Trk_Inclin_5M
62721,isotrol,Trk_Inclin_SetPoint,LSF.T0027.Trk_Inclin_SetPoint_5M
62722,isotrol,Trk_Inclin,LSF.T0028.Trk_Inclin_5M
62722,isotrol,Trk_Inclin_SetPoint,LSF.T0028.Trk_Inclin_SetPoint_5M
62723,isotrol,Trk_Inclin,LSF.T0059.Trk_Inclin_5M
62723,isotrol,Trk_Inclin_SetPoint,LSF.T0059.Trk_Inclin_SetPoint_5M
62724,isotrol,Trk_Inclin,LSF.T0060.Trk_Inclin_5M
62724,isotrol,Trk_Inclin_SetPoint,LSF.T0060.Trk_Inclin_SetPoint_5M
62725,isotrol,Trk_Inclin,LSF.T0061.Trk_Inclin_5M
62725,isotrol,Trk_Inclin_SetPoint,LSF.T0061.Trk_Inclin_SetPoint_5M
62726,isotrol,Trk_Inclin_SetPoint,LSF.T0062.Trk_Inclin_SetPoint_5M
62726,isotrol,Trk_Inclin,LSF.T0062.Trk_Inclin_5M
62727,isotrol,Trk_Inclin,LSF.T0063.Trk_Inclin_5M
62727,isotrol,Trk_Inclin_SetPoint,LSF.T0063.Trk_Inclin_SetPoint_5M
62728,isotrol,Trk_Inclin,LSF.T0064.Trk_Inclin_5M
62728,isotrol,Trk_Inclin_SetPoint,LSF.T0064.Trk_Inclin_SetPoint_5M
62729,isotrol,Trk_Inclin,LSF.T0065.Trk_Inclin_5M
62729,isotrol,Trk_Inclin_SetPoint,LSF.T0065.Trk_Inclin_SetPoint_5M
62730,isotrol,Trk_Inclin,LSF.T0066.Trk_Inclin_5M
62730,isotrol,Trk_Inclin_SetPoint,LSF.T0066.Trk_Inclin_SetPoint_5M
62731,isotrol,Trk_Inclin,LSF.T0067.Trk_Inclin_5M
62731,isotrol,Trk_Inclin_SetPoint,LSF.T0067.Trk_Inclin_SetPoint_5M
62732,isotrol,Trk_Inclin_SetPoint,LSF.T0068.Trk_Inclin_SetPoint_5M
62732,isotrol,Trk_Inclin,LSF.T0068.Trk_Inclin_5M
62733,isotrol,Trk_Inclin_SetPoint,LSF.T0069.Trk_Inclin_SetPoint_5M
62733,isotrol,Trk_Inclin,LSF.T0069.Trk_Inclin_5M
62734,isotrol,Trk_Inclin,LSF.T0070.Trk_Inclin_5M
62734,isotrol,Trk_Inclin_SetPoint,LSF.T0070.Trk_Inclin_SetPoint_5M
62735,isotrol,Trk_Inclin_SetPoint,LSF.T0071.Trk_Inclin_SetPoint_5M
62735,isotrol,Trk_Inclin,LSF.T0071.Trk_Inclin_5M
62736,isotrol,Trk_Inclin,LSF.T0072.Trk_Inclin_5M
62736,isotrol,Trk_Inclin_SetPoint,LSF.T0072.Trk_Inclin_SetPoint_5M
62737,isotrol,Trk_Inclin,LSF.T0097.Trk_Inclin_5M
62737,isotrol,Trk_Inclin_SetPoint,LSF.T0097.Trk_Inclin_SetPoint_5M
62738,isotrol,Trk_Inclin,LSF.T0098.Trk_Inclin_5M
62738,isotrol,Trk_Inclin_SetPoint,LSF.T0098.Trk_Inclin_SetPoint_5M
62739,isotrol,Trk_Inclin_SetPoint,LSF.T0099.Trk_Inclin_SetPoint_5M
62739,isotrol,Trk_Inclin,LSF.T0099.Trk_Inclin_5M
62740,isotrol,Trk_Inclin,LSF.T0100.Trk_Inclin_5M
62740,isotrol,Trk_Inclin_SetPoint,LSF.T0100.Trk_Inclin_SetPoint_5M
62741,isotrol,Trk_Inclin,LSF.T0101.Trk_Inclin_5M
62741,isotrol,Trk_Inclin_SetPoint,LSF.T0101.Trk_Inclin_SetPoint_5M
62742,isotrol,Trk_Inclin,LSF.T0102.Trk_Inclin_5M
62742,isotrol,Trk_Inclin_SetPoint,LSF.T0102.Trk_Inclin_SetPoint_5M
62743,isotrol,Trk_Inclin,LSF.T0103.Trk_Inclin_5M
62743,isotrol,Trk_Inclin_SetPoint,LSF.T0103.Trk_Inclin_SetPoint_5M
62744,isotrol,Trk_Inclin_SetPoint,LSF.T0104.Trk_Inclin_SetPoint_5M
62744,isotrol,Trk_Inclin,LSF.T0104.Trk_Inclin_5M
62745,isotrol,Trk_Inclin_SetPoint,LSF.T0105.Trk_Inclin_SetPoint_5M
62745,isotrol,Trk_Inclin,LSF.T0105.Trk_Inclin_5M
62746,isotrol,Trk_Inclin,LSF.T0106.Trk_Inclin_5M
62746,isotrol,Trk_Inclin_SetPoint,LSF.T0106.Trk_Inclin_SetPoint_5M
62747,isotrol,Trk_Inclin,LSF.T0107.Trk_Inclin_5M
62747,isotrol,Trk_Inclin_SetPoint,LSF.T0107.Trk_Inclin_SetPoint_5M
62748,isotrol,Trk_Inclin,LSF.T0108.Trk_Inclin_5M
62748,isotrol,Trk_Inclin_SetPoint,LSF.T0108.Trk_Inclin_SetPoint_5M
62749,isotrol,Trk_Inclin,LSF.T0109.Trk_Inclin_5M
62749,isotrol,Trk_Inclin_SetPoint,LSF.T0109.Trk_Inclin_SetPoint_5M
62750,isotrol,Trk_Inclin_SetPoint,LSF.T0110.Trk_Inclin_SetPoint_5M
62750,isotrol,Trk_Inclin,LSF.T0110.Trk_Inclin_5M
62751,isotrol,Trk_Inclin,LSF.T0111.Trk_Inclin_5M
62751,isotrol,Trk_Inclin_SetPoint,LSF.T0111.Trk_Inclin_SetPoint_5M
62752,isotrol,Trk_Inclin,LSF.T0112.Trk_Inclin_5M
62752,isotrol,Trk_Inclin_SetPoint,LSF.T0112.Trk_Inclin_SetPoint_5M
62753,isotrol,Trk_Inclin,LSF.T0113.Trk_Inclin_5M
62753,isotrol,Trk_Inclin_SetPoint,LSF.T0113.Trk_Inclin_SetPoint_5M
62754,isotrol,Trk_Inclin_SetPoint,LSF.T0114.Trk_Inclin_SetPoint_5M
62754,isotrol,Trk_Inclin,LSF.T0114.Trk_Inclin_5M
62755,isotrol,Trk_Inclin_SetPoint,LSF.T0115.Trk_Inclin_SetPoint_5M
62755,isotrol,Trk_Inclin,LSF.T0115.Trk_Inclin_5M
62756,isotrol,Trk_Inclin,LSF.T0116.Trk_Inclin_5M
62756,isotrol,Trk_Inclin_SetPoint,LSF.T0116.Trk_Inclin_SetPoint_5M
62757,isotrol,Trk_Inclin,LSF.T0117.Trk_Inclin_5M
62757,isotrol,Trk_Inclin_SetPoint,LSF.T0117.Trk_Inclin_SetPoint_5M
62758,isotrol,Trk_Inclin,LSF.T0118.Trk_Inclin_5M
62758,isotrol,Trk_Inclin_SetPoint,LSF.T0118.Trk_Inclin_SetPoint_5M
62759,isotrol,Trk_Inclin,LSF.T0119.Trk_Inclin_5M
62759,isotrol,Trk_Inclin_SetPoint,LSF.T0119.Trk_Inclin_SetPoint_5M
62760,isotrol,Trk_Inclin,LSF.T0120.Trk_Inclin_5M
62760,isotrol,Trk_Inclin_SetPoint,LSF.T0120.Trk_Inclin_SetPoint_5M
62761,isotrol,Trk_Inclin,LSF.T0121.Trk_Inclin_5M
62761,isotrol,Trk_Inclin_SetPoint,LSF.T0121.Trk_Inclin_SetPoint_5M
62762,isotrol,Trk_Inclin_SetPoint,LSF.T0122.Trk_Inclin_SetPoint_5M
62762,isotrol,Trk_Inclin,LSF.T0122.Trk_Inclin_5M
62763,isotrol,Trk_Inclin,LSF.T0123.Trk_Inclin_5M
62763,isotrol,Trk_Inclin_SetPoint,LSF.T0123.Trk_Inclin_SetPoint_5M
62764,isotrol,Trk_Inclin,LSF.T0172.Trk_Inclin_5M
62764,isotrol,Trk_Inclin_SetPoint,LSF.T0172.Trk_Inclin_SetPoint_5M
62765,isotrol,Trk_Inclin_SetPoint,LSF.T0173.Trk_Inclin_SetPoint_5M
62765,isotrol,Trk_Inclin,LSF.T0173.Trk_Inclin_5M
62766,isotrol,Trk_Inclin_SetPoint,LSF.T0174.Trk_Inclin_SetPoint_5M
62766,isotrol,Trk_Inclin,LSF.T0174.Trk_Inclin_5M
62767,isotrol,Trk_Inclin_SetPoint,LSF.T0175.Trk_Inclin_SetPoint_5M
62767,isotrol,Trk_Inclin,LSF.T0175.Trk_Inclin_5M
62768,isotrol,Trk_Inclin_SetPoint,LSF.T0176.Trk_Inclin_SetPoint_5M
62768,isotrol,Trk_Inclin,LSF.T0176.Trk_Inclin_5M
62769,isotrol,Trk_Inclin,LSF.T0177.Trk_Inclin_5M
62769,isotrol,Trk_Inclin_SetPoint,LSF.T0177.Trk_Inclin_SetPoint_5M
62770,isotrol,Trk_Inclin,LSF.T0178.Trk_Inclin_5M
62770,isotrol,Trk_Inclin_SetPoint,LSF.T0178.Trk_Inclin_SetPoint_5M
62771,isotrol,Trk_Inclin,LSF.T0179.Trk_Inclin_5M
62771,isotrol,Trk_Inclin_SetPoint,LSF.T0179.Trk_Inclin_SetPoint_5M
62772,isotrol,Trk_Inclin_SetPoint,LSF.T0180.Trk_Inclin_SetPoint_5M
62772,isotrol,Trk_Inclin,LSF.T0180.Trk_Inclin_5M
62773,isotrol,Trk_Inclin_SetPoint,LSF.T0001.Trk_Inclin_SetPoint_5M
62773,isotrol,Trk_Inclin,LSF.T0001.Trk_Inclin_5M
62774,isotrol,Trk_Inclin_SetPoint,LSF.T0002.Trk_Inclin_SetPoint_5M
62774,isotrol,Trk_Inclin,LSF.T0002.Trk_Inclin_5M
62775,isotrol,Trk_Inclin,LSF.T0003.Trk_Inclin_5M
62775,isotrol,Trk_Inclin_SetPoint,LSF.T0003.Trk_Inclin_SetPoint_5M
62776,isotrol,Trk_Inclin_SetPoint,LSF.T0004.Trk_Inclin_SetPoint_5M
62776,isotrol,Trk_Inclin,LSF.T0004.Trk_Inclin_5M
62777,isotrol,Trk_Inclin,LSF.T0005.Trk_Inclin_5M
62777,isotrol,Trk_Inclin_SetPoint,LSF.T0005.Trk_Inclin_SetPoint_5M
62778,isotrol,Trk_Inclin,LSF.T0006.Trk_Inclin_5M
62778,isotrol,Trk_Inclin_SetPoint,LSF.T0006.Trk_Inclin_SetPoint_5M
62779,isotrol,Trk_Inclin,LSF.T0007.Trk_Inclin_5M
62779,isotrol,Trk_Inclin_SetPoint,LSF.T0007.Trk_Inclin_SetPoint_5M
62780,isotrol,Trk_Inclin,LSF.T0008.Trk_Inclin_5M
62780,isotrol,Trk_Inclin_SetPoint,LSF.T0008.Trk_Inclin_SetPoint_5M
62781,isotrol,Trk_Inclin_SetPoint,LSF.T0009.Trk_Inclin_SetPoint_5M
62781,isotrol,Trk_Inclin,LSF.T0009.Trk_Inclin_5M
62782,isotrol,Trk_Inclin_SetPoint,LSF.T0010.Trk_Inclin_SetPoint_5M
62782,isotrol,Trk_Inclin,LSF.T0010.Trk_Inclin_5M
62783,isotrol,Trk_Inclin_SetPoint,LSF.T0011.Trk_Inclin_SetPoint_5M
62783,isotrol,Trk_Inclin,LSF.T0011.Trk_Inclin_5M
62784,isotrol,Trk_Inclin_SetPoint,LSF.T0012.Trk_Inclin_SetPoint_5M
62784,isotrol,Trk_Inclin,LSF.T0012.Trk_Inclin_5M
62785,isotrol,Trk_Inclin_SetPoint,LSF.T0013.Trk_Inclin_SetPoint_5M
62785,isotrol,Trk_Inclin,LSF.T0013.Trk_Inclin_5M
62786,isotrol,Trk_Inclin_SetPoint,LSF.T0014.Trk_Inclin_SetPoint_5M
62786,isotrol,Trk_Inclin,LSF.T0014.Trk_Inclin_5M
62787,isotrol,Trk_Inclin_SetPoint,LSF.T0015.Trk_Inclin_SetPoint_5M
62787,isotrol,Trk_Inclin,LSF.T0015.Trk_Inclin_5M
62788,isotrol,Trk_Inclin_SetPoint,LSF.T0016.Trk_Inclin_SetPoint_5M
62788,isotrol,Trk_Inclin,LSF.T0016.Trk_Inclin_5M
62789,isotrol,Trk_Inclin_SetPoint,LSF.T0017.Trk_Inclin_SetPoint_5M
62789,isotrol,Trk_Inclin,LSF.T0017.Trk_Inclin_5M
62790,isotrol,Trk_Inclin_SetPoint,LSF.T0018.Trk_Inclin_SetPoint_5M
62790,isotrol,Trk_Inclin,LSF.T0018.Trk_Inclin_5M
62791,isotrol,Trk_Inclin_SetPoint,LSF.T0029.Trk_Inclin_SetPoint_5M
62791,isotrol,Trk_Inclin,LSF.T0029.Trk_Inclin_5M
62792,isotrol,Trk_Inclin,LSF.T0030.Trk_Inclin_5M
62792,isotrol,Trk_Inclin_SetPoint,LSF.T0030.Trk_Inclin_SetPoint_5M
62793,isotrol,Trk_Inclin,LSF.T0031.Trk_Inclin_5M
62793,isotrol,Trk_Inclin_SetPoint,LSF.T0031.Trk_Inclin_SetPoint_5M
62794,isotrol,Trk_Inclin,LSF.T0032.Trk_Inclin_5M
62794,isotrol,Trk_Inclin_SetPoint,LSF.T0032.Trk_Inclin_SetPoint_5M
62795,isotrol,Trk_Inclin,LSF.T0033.Trk_Inclin_5M
62795,isotrol,Trk_Inclin_SetPoint,LSF.T0033.Trk_Inclin_SetPoint_5M
62796,isotrol,Trk_Inclin_SetPoint,LSF.T0034.Trk_Inclin_SetPoint_5M
62796,isotrol,Trk_Inclin,LSF.T0034.Trk_Inclin_5M
62797,isotrol,Trk_Inclin_SetPoint,LSF.T0035.Trk_Inclin_SetPoint_5M
62797,isotrol,Trk_Inclin,LSF.T0035.Trk_Inclin_5M
62798,isotrol,Trk_Inclin_SetPoint,LSF.T0036.Trk_Inclin_SetPoint_5M
62798,isotrol,Trk_Inclin,LSF.T0036.Trk_Inclin_5M
62799,isotrol,Trk_Inclin,LSF.T0037.Trk_Inclin_5M
62799,isotrol,Trk_Inclin_SetPoint,LSF.T0037.Trk_Inclin_SetPoint_5M
62800,isotrol,Trk_Inclin_SetPoint,LSF.T0038.Trk_Inclin_SetPoint_5M
62800,isotrol,Trk_Inclin,LSF.T0038.Trk_Inclin_5M
62801,isotrol,Trk_Inclin_SetPoint,LSF.T0039.Trk_Inclin_SetPoint_5M
62801,isotrol,Trk_Inclin,LSF.T0039.Trk_Inclin_5M
62802,isotrol,Trk_Inclin_SetPoint,LSF.T0040.Trk_Inclin_SetPoint_5M
62802,isotrol,Trk_Inclin,LSF.T0040.Trk_Inclin_5M
62803,isotrol,Trk_Inclin,LSF.T0041.Trk_Inclin_5M
62803,isotrol,Trk_Inclin_SetPoint,LSF.T0041.Trk_Inclin_SetPoint_5M
62804,isotrol,Trk_Inclin,LSF.T0042.Trk_Inclin_5M
62804,isotrol,Trk_Inclin_SetPoint,LSF.T0042.Trk_Inclin_SetPoint_5M
62805,isotrol,Trk_Inclin_SetPoint,LSF.T0043.Trk_Inclin_SetPoint_5M
62805,isotrol,Trk_Inclin,LSF.T0043.Trk_Inclin_5M
62806,isotrol,Trk_Inclin,LSF.T0044.Trk_Inclin_5M
62806,isotrol,Trk_Inclin_SetPoint,LSF.T0044.Trk_Inclin_SetPoint_5M
62807,isotrol,Trk_Inclin_SetPoint,LSF.T0045.Trk_Inclin_SetPoint_5M
62807,isotrol,Trk_Inclin,LSF.T0045.Trk_Inclin_5M
62808,isotrol,Trk_Inclin,LSF.T0046.Trk_Inclin_5M
62808,isotrol,Trk_Inclin_SetPoint,LSF.T0046.Trk_Inclin_SetPoint_5M
62809,isotrol,Trk_Inclin,LSF.T0047.Trk_Inclin_5M
62809,isotrol,Trk_Inclin_SetPoint,LSF.T0047.Trk_Inclin_SetPoint_5M
62810,isotrol,Trk_Inclin_SetPoint,LSF.T0048.Trk_Inclin_SetPoint_5M
62810,isotrol,Trk_Inclin,LSF.T0048.Trk_Inclin_5M
62811,isotrol,Trk_Inclin_SetPoint,LSF.T0049.Trk_Inclin_SetPoint_5M
