path,parent_path,plant_id,type,latitude,longitude,manufacturer,model,description,downstream_power
LSF.PS09.I001.L1CB02,LSF.PS09.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS09.I001.L1CB03,LSF.PS09.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS09.I001.L1CB04,LSF.PS09.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS09.I001.L1CB05,LSF.PS09.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS09.I002.L1CB01,LSF.PS09.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,259.2
LSF.PS09.I002.L1CB02,LSF.PS09.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS09.I002.L1CB03,LSF.PS09.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,288.0
LSF.PS09.I002.L1CB04,LSF.PS09.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS09.I002.L1CB05,LSF.PS09.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS09.I002.L1CB06,LSF.PS09.I002,11,Combiner_Box_L1,-23.04434,148.35774,,,,172.8
LSF.PS09.I003.L1CB01,LSF.PS09.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS09.I003.L1CB02,LSF.PS09.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS09.I003.L1CB03,LSF.PS09.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS09.I003.L1CB04,LSF.PS09.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS09.I003.L1CB05,LSF.PS09.I003,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS10.I001.L1CB01,LSF.PS10.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,316.8
LSF.PS10.I001.L1CB02,LSF.PS10.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS10.I001.L1CB03,LSF.PS10.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
LSF.PS10.I001.L1CB04,LSF.PS10.I001,11,Combiner_Box_L1,-23.04434,148.35774,,,,345.6
