asset_id,provider,signal_name,provider_signal_path
67666,isotrol,Trk_Inclin_SetPoint,GOO.T0072.Trk_Inclin_SetPoint_5M
67666,isotrol,Trk_Inclin,GOO.T0072.Trk_Inclin_5M
67667,isotrol,Trk_Inclin_SetPoint,GOO.T0073.Trk_Inclin_SetPoint_5M
67667,isotrol,Trk_Inclin,GOO.T0073.Trk_Inclin_5M
67668,isotrol,Trk_Inclin_SetPoint,GOO.T0074.Trk_Inclin_SetPoint_5M
67668,isotrol,Trk_Inclin,GOO.T0074.Trk_Inclin_5M
67669,isotrol,Trk_Inclin_SetPoint,GOO.T0075.Trk_Inclin_SetPoint_5M
67669,isotrol,Trk_Inclin,GOO.T0075.Trk_Inclin_5M
67670,isotrol,Trk_Inclin,GOO.T0076.Trk_Inclin_5M
67670,isotrol,Trk_Inclin_SetPoint,GOO.T0076.Trk_Inclin_SetPoint_5M
67671,isotrol,Trk_Inclin,GOO.T0077.Trk_Inclin_5M
67671,isotrol,Trk_Inclin_SetPoint,GOO.T0077.Trk_Inclin_SetPoint_5M
67672,isotrol,Trk_Inclin,GOO.T0078.Trk_Inclin_5M
67672,isotrol,Trk_Inclin_SetPoint,GOO.T0078.Trk_Inclin_SetPoint_5M
67673,isotrol,Trk_Inclin,GOO.T0079.Trk_Inclin_5M
67673,isotrol,Trk_Inclin_SetPoint,GOO.T0079.Trk_Inclin_SetPoint_5M
67674,isotrol,Trk_Inclin_SetPoint,GOO.T0080.Trk_Inclin_SetPoint_5M
67674,isotrol,Trk_Inclin,GOO.T0080.Trk_Inclin_5M
67675,isotrol,Trk_Inclin_SetPoint,GOO.T0081.Trk_Inclin_SetPoint_5M
67675,isotrol,Trk_Inclin,GOO.T0081.Trk_Inclin_5M
67676,isotrol,Trk_Inclin,GOO.T0082.Trk_Inclin_5M
67676,isotrol,Trk_Inclin_SetPoint,GOO.T0082.Trk_Inclin_SetPoint_5M
67677,isotrol,Trk_Inclin_SetPoint,GOO.T0083.Trk_Inclin_SetPoint_5M
67677,isotrol,Trk_Inclin,GOO.T0083.Trk_Inclin_5M
67678,isotrol,Trk_Inclin,GOO.T0084.Trk_Inclin_5M
67678,isotrol,Trk_Inclin_SetPoint,GOO.T0084.Trk_Inclin_SetPoint_5M
67679,isotrol,Trk_Inclin,GOO.T0085.Trk_Inclin_5M
67679,isotrol,Trk_Inclin_SetPoint,GOO.T0085.Trk_Inclin_SetPoint_5M
67680,isotrol,Trk_Inclin,GOO.T0086.Trk_Inclin_5M
67680,isotrol,Trk_Inclin_SetPoint,GOO.T0086.Trk_Inclin_SetPoint_5M
67681,isotrol,Trk_Inclin_SetPoint,GOO.T0087.Trk_Inclin_SetPoint_5M
67681,isotrol,Trk_Inclin,GOO.T0087.Trk_Inclin_5M
67682,isotrol,Trk_Inclin,GOO.T0088.Trk_Inclin_5M
67682,isotrol,Trk_Inclin_SetPoint,GOO.T0088.Trk_Inclin_SetPoint_5M
67683,isotrol,Trk_Inclin,GOO.T0089.Trk_Inclin_5M
67683,isotrol,Trk_Inclin_SetPoint,GOO.T0089.Trk_Inclin_SetPoint_5M
67684,isotrol,Trk_Inclin,GOO.T0090.Trk_Inclin_5M
67684,isotrol,Trk_Inclin_SetPoint,GOO.T0090.Trk_Inclin_SetPoint_5M
67685,isotrol,Trk_Inclin,GOO.T0091.Trk_Inclin_5M
67685,isotrol,Trk_Inclin_SetPoint,GOO.T0091.Trk_Inclin_SetPoint_5M
67686,isotrol,Trk_Inclin_SetPoint,GOO.T0092.Trk_Inclin_SetPoint_5M
67686,isotrol,Trk_Inclin,GOO.T0092.Trk_Inclin_5M
67687,isotrol,Trk_Inclin_SetPoint,GOO.T0093.Trk_Inclin_SetPoint_5M
67687,isotrol,Trk_Inclin,GOO.T0093.Trk_Inclin_5M
67688,isotrol,Trk_Inclin,GOO.T0094.Trk_Inclin_5M
67688,isotrol,Trk_Inclin_SetPoint,GOO.T0094.Trk_Inclin_SetPoint_5M
67689,isotrol,Trk_Inclin_SetPoint,GOO.T0095.Trk_Inclin_SetPoint_5M
67689,isotrol,Trk_Inclin,GOO.T0095.Trk_Inclin_5M
67690,isotrol,Trk_Inclin,GOO.T0096.Trk_Inclin_5M
67690,isotrol,Trk_Inclin_SetPoint,GOO.T0096.Trk_Inclin_SetPoint_5M
67691,isotrol,Trk_Inclin_SetPoint,GOO.T0097.Trk_Inclin_SetPoint_5M
67691,isotrol,Trk_Inclin,GOO.T0097.Trk_Inclin_5M
67692,isotrol,Trk_Inclin_SetPoint,GOO.T0098.Trk_Inclin_SetPoint_5M
67692,isotrol,Trk_Inclin,GOO.T0098.Trk_Inclin_5M
67693,isotrol,Trk_Inclin_SetPoint,GOO.T0099.Trk_Inclin_SetPoint_5M
67693,isotrol,Trk_Inclin,GOO.T0099.Trk_Inclin_5M
67694,isotrol,Trk_Inclin,GOO.T0100.Trk_Inclin_5M
67694,isotrol,Trk_Inclin_SetPoint,GOO.T0100.Trk_Inclin_SetPoint_5M
67695,isotrol,Trk_Inclin,GOO.T0101.Trk_Inclin_5M
67695,isotrol,Trk_Inclin_SetPoint,GOO.T0101.Trk_Inclin_SetPoint_5M
67696,isotrol,Trk_Inclin,GOO.T0102.Trk_Inclin_5M
67696,isotrol,Trk_Inclin_SetPoint,GOO.T0102.Trk_Inclin_SetPoint_5M
67697,isotrol,Trk_Inclin,GOO.T0103.Trk_Inclin_5M
67697,isotrol,Trk_Inclin_SetPoint,GOO.T0103.Trk_Inclin_SetPoint_5M
67698,isotrol,Trk_Inclin_SetPoint,GOO.T0104.Trk_Inclin_SetPoint_5M
67698,isotrol,Trk_Inclin,GOO.T0104.Trk_Inclin_5M
67699,isotrol,Trk_Inclin,GOO.T0105.Trk_Inclin_5M
67699,isotrol,Trk_Inclin_SetPoint,GOO.T0105.Trk_Inclin_SetPoint_5M
67700,isotrol,Trk_Inclin,GOO.T0106.Trk_Inclin_5M
67700,isotrol,Trk_Inclin_SetPoint,GOO.T0106.Trk_Inclin_SetPoint_5M
67701,isotrol,Trk_Inclin,GOO.T0107.Trk_Inclin_5M
67701,isotrol,Trk_Inclin_SetPoint,GOO.T0107.Trk_Inclin_SetPoint_5M
67702,isotrol,Trk_Inclin_SetPoint,GOO.T0108.Trk_Inclin_SetPoint_5M
67702,isotrol,Trk_Inclin,GOO.T0108.Trk_Inclin_5M
67703,isotrol,Trk_Inclin,GOO.T0109.Trk_Inclin_5M
67703,isotrol,Trk_Inclin_SetPoint,GOO.T0109.Trk_Inclin_SetPoint_5M
67704,isotrol,Trk_Inclin,GOO.T0110.Trk_Inclin_5M
67704,isotrol,Trk_Inclin_SetPoint,GOO.T0110.Trk_Inclin_SetPoint_5M
67705,isotrol,Trk_Inclin,GOO.T0111.Trk_Inclin_5M
67705,isotrol,Trk_Inclin_SetPoint,GOO.T0111.Trk_Inclin_SetPoint_5M
67706,isotrol,Trk_Inclin_SetPoint,GOO.T0112.Trk_Inclin_SetPoint_5M
67706,isotrol,Trk_Inclin,GOO.T0112.Trk_Inclin_5M
67707,isotrol,Trk_Inclin_SetPoint,GOO.T0113.Trk_Inclin_SetPoint_5M
67707,isotrol,Trk_Inclin,GOO.T0113.Trk_Inclin_5M
67708,isotrol,Trk_Inclin,GOO.T0114.Trk_Inclin_5M
67708,isotrol,Trk_Inclin_SetPoint,GOO.T0114.Trk_Inclin_SetPoint_5M
67709,isotrol,Trk_Inclin_SetPoint,GOO.T0115.Trk_Inclin_SetPoint_5M
67709,isotrol,Trk_Inclin,GOO.T0115.Trk_Inclin_5M
67710,isotrol,Trk_Inclin,GOO.T0116.Trk_Inclin_5M
67710,isotrol,Trk_Inclin_SetPoint,GOO.T0116.Trk_Inclin_SetPoint_5M
67711,isotrol,Trk_Inclin_SetPoint,GOO.T0117.Trk_Inclin_SetPoint_5M
